canonical_smiles,Molecular_Weight,LogP,TPSA,H_Bond_Donors,H_Bond_Acceptors,Rotatable_Bonds,Ring_Count,Heavy_Atom_Count,Fraction_CSP3,Aromatic_Rings,Molar_Refractivity,Num_Heteroatoms,LogS,BBB,Toxic,Num_Aromatic_Carbocycles,BalabanJ,Labute_ASA
CC/C=C\CCO,100.161,1.335,20.23,1.0,1.0,3.0,0.0,7.0,0.6666666666666666,0.0,31.133799999999983,1.0,-0.7858548038,,0.0,0.0,2.7771492902446893,44.66859231982434
CC/C=C\CCOC(=O)C(C)C,170.252,2.541900000000001,26.3,0.0,2.0,5.0,0.0,12.0,0.7,0.0,49.845000000000034,2.0,-3.1741873711,,0.0,0.0,3.3140735413076987,74.60919435476539
CC/C=C\CCOC(=O)C/C=C\CC,196.29,3.242200000000002,26.3,0.0,2.0,7.0,0.0,14.0,0.5833333333333334,0.0,59.05500000000004,2.0,-4.5097094839,,,0.0,3.3527241610357215,86.64947555137437
CC/C=C\CCOC(=O)CC,156.225,2.2959000000000005,26.3,0.0,2.0,5.0,0.0,11.0,0.6666666666666666,0.0,45.29800000000002,2.0,,,0.0,0.0,3.1387848595791468,68.2442522403688
CC/C=C\CCOC(=O)CCCCC,198.30599999999995,3.4662000000000024,26.3,0.0,2.0,8.0,0.0,14.0,0.75,0.0,59.14900000000005,2.0,,,0.0,0.0,3.2217186045591295,87.33907858355863
CC/C=C\CCOC(=O)c1ccccc1,204.26900000000003,3.1997000000000018,26.3,0.0,2.0,5.0,1.0,15.0,0.3076923076923077,1.0,60.77250000000004,2.0,-3.7048974167,,0.0,1.0,2.2820220355887875,90.57146221763963
CC/C=C\CCOC(=O)c1ccccc1O,220.26800000000003,2.9053000000000018,46.53,1.0,3.0,5.0,1.0,16.0,0.3076923076923077,1.0,62.43730000000004,3.0,,,0.0,1.0,2.4144167341440093,95.36569596983564
CC/C=C\CCOC(C)=O,142.198,1.9058,26.3,0.0,2.0,4.0,0.0,10.0,0.625,0.0,40.68100000000001,2.0,-2.111500803,,0.0,0.0,3.047630004121517,61.87931012597219
CC/C=C\CCOC(C)OCC,172.26799999999997,2.7418000000000013,18.46,0.0,2.0,7.0,0.0,12.0,0.8,0.0,51.08800000000004,2.0,,,0.0,0.0,3.1287470431857587,75.56121748422851
CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,442.5590000000002,6.350540000000006,63.83,1.0,5.0,6.0,4.0,33.0,0.2857142857142857,2.0,133.97019999999995,5.0,,,1.0,2.0,2.153472593302304,194.01582879609316
CC1(C#N)CCCC1=O,123.155,1.26928,40.86,0.0,2.0,0.0,1.0,9.0,0.7142857142857143,0.0,32.57799999999999,2.0,0.9095,,,0.0,2.8226996937270354,54.47717434219244
CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1,302.20100000000014,4.607900000000002,49.33,2.0,2.0,2.0,2.0,19.0,0.5,1.0,77.94850000000002,5.0,,,1.0,1.0,2.169336128433699,122.45725937075177
CC1(C(=O)O)CCC(C(=O)O)C1(C)C,200.23399999999995,1.5980999999999996,74.6,2.0,2.0,2.0,1.0,14.0,0.8,0.0,49.88360000000003,4.0,-1.42,,,0.0,3.0816750060746867,82.92941060834933
CC1(C(=O)O)CCCC=C1C(=O)O,184.191,1.2722,74.6,2.0,2.0,2.0,1.0,13.0,0.5555555555555556,0.0,45.31260000000002,4.0,-1.9642,,,0.0,3.0772001408860934,75.8748654617685
CC1(C(=O)O)CCOC1=O,144.12599999999998,0.0241999999999999,63.6,1.0,3.0,1.0,1.0,10.0,0.6666666666666666,0.0,31.318799999999985,4.0,0.8412,,,0.0,2.855823064649332,57.78895362807377
CC1(C(=O)O)NCCc2cc(O)c(O)cc21,223.228,0.5432999999999999,89.79,4.0,4.0,1.0,2.0,16.0,0.3636363636363636,1.0,56.466100000000026,5.0,-0.75,,,1.0,2.6251768032371903,92.34436807819063
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,449.8560000000001,6.543980000000005,59.32000000000001,0.0,4.0,6.0,3.0,31.0,0.3043478260869565,2.0,108.156,8.0,-7.9541,,,2.0,1.7229707400890295,182.3884910743968
CC1(C)C(=O)C(=O)C2CCC1C2,166.21999999999997,1.5807,34.14,0.0,2.0,0.0,2.0,12.0,0.8,0.0,44.62600000000002,2.0,-1.52,,,0.0,2.3895253075604588,72.33511195042809
CC1(C)C(=O)C(C)(C)C1=O,140.182,1.1906,34.14,0.0,2.0,0.0,1.0,10.0,0.75,0.0,37.576,2.0,,,0.0,0.0,3.002446015208757,60.61105887516409
CC1(C)C(=O)N(Br)C(=O)N1Br,285.923,1.649,40.620000000000005,0.0,2.0,0.0,1.0,11.0,0.6,0.0,46.01400000000001,6.0,,,0.0,0.0,3.0578545444003207,81.19128067894918
CC1(C)C(=O)N(Br)C(=O)N1Cl,241.472,1.4929,40.620000000000005,0.0,2.0,0.0,1.0,11.0,0.6,0.0,42.940000000000005,6.0,,,1.0,0.0,3.0578545444003207,77.52852733509978
CC1(C)C(=O)N(Cl)C(=O)N1Br,241.472,1.4929,40.620000000000005,0.0,2.0,0.0,1.0,11.0,0.6,0.0,42.94000000000001,6.0,,,0.0,0.0,3.0578545444003207,77.5285273350998
CC1(C)C(=O)N(Cl)C(=O)N1Cl,197.021,1.3368,40.620000000000005,0.0,2.0,0.0,1.0,11.0,0.6,0.0,39.86600000000001,6.0,-2.5955,,1.0,0.0,3.0578545444003207,73.8657739912504
CC1(C)C(=O)NC(=O)N1CO,158.15699999999998,-0.7334,69.64,2.0,3.0,1.0,1.0,11.0,0.6666666666666666,0.0,36.5425,5.0,0.8009,,0.0,0.0,2.932363149330147,63.98510425237831
CC1(C)C(=O)NC(=O)NC1=O,156.141,-0.6214000000000002,75.27000000000001,2.0,3.0,0.0,1.0,11.0,0.5,0.0,35.46239999999999,5.0,-1.74,,0.0,0.0,2.930240445198694,63.14242111363073
CC1(C)C(=O)[C@@]2(C)CC[C@@H]1C2,152.237,2.401700000000001,17.07,0.0,1.0,0.0,2.0,11.0,0.9,0.0,44.23600000000002,1.0,-1.8507,,,0.0,2.4164285191788353,68.17358985038433
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,349.43000000000006,5.268980000000004,59.32000000000001,0.0,4.0,5.0,3.0,26.0,0.3636363636363636,2.0,98.45600000000006,4.0,-6.0248,,1.0,2.0,1.7389462375181486,153.91327955652412
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,505.2060000000002,6.490180000000005,59.32000000000001,0.0,4.0,6.0,3.0,28.0,0.2727272727272727,2.0,114.102,6.0,-8.402000000000001,,,2.0,1.7214814947399866,180.95877173562255
CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,449.8560000000001,6.543980000000005,59.32000000000001,0.0,4.0,6.0,3.0,31.0,0.3043478260869565,2.0,108.156,8.0,-8.176,,,2.0,1.7229707400890295,182.3884910743968
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,434.29400000000015,6.317080000000003,59.32000000000001,0.0,4.0,6.0,3.0,29.0,0.2727272727272727,2.0,107.912,7.0,-7.337000000000001,,,2.0,1.769045077982632,177.99574438102943
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,416.30400000000014,6.177980000000004,59.32000000000001,0.0,4.0,6.0,3.0,28.0,0.2727272727272727,2.0,107.954,6.0,-6.5587,,0.0,2.0,1.7214814947399866,173.83020897810317
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)cc(F)c1F,371.157,4.877400000000002,26.3,0.0,2.0,4.0,2.0,23.0,0.4,1.0,76.62,8.0,-6.81,,,1.0,2.112361522606635,139.56418935837192
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,391.2940000000001,6.113300000000004,35.53,0.0,3.0,6.0,3.0,26.0,0.2857142857142857,2.0,103.30400000000002,5.0,-6.29,,0.0,2.0,1.5921835455133286,163.07268718223784
CC1(C)C(O)C(C)(C)C1O,144.214,0.7742,40.46,2.0,2.0,0.0,1.0,10.0,1.0,0.0,39.5756,2.0,-0.3736775878,,0.0,0.0,2.7809310892394867,61.87648217946859
CC1(C)C(\C=C/C=C\C=C/C=C2/N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,751.991,8.370300000000006,120.65,0.0,7.0,14.0,6.0,53.0,0.3255813953488372,4.0,214.18779999999936,10.0,,,0.0,4.0,1.2514699460450647,313.59782024709784
CC1(C)C2=CCCC(C)(C)[C@]23CC[C@H]1C3,204.357,4.559100000000004,0.0,0.0,0.0,0.0,3.0,15.0,0.8666666666666667,0.0,64.65300000000005,0.0,,,1.0,0.0,2.1691894827218365,94.14134413661013
CC1(C)C2CC3OC3(C)C1C2,152.237,2.2099,12.53,0.0,1.0,0.0,4.0,11.0,1.0,0.0,43.27300000000001,1.0,-2.5937,,,0.0,1.9803152559514368,68.11978182631822
CC1(C)C2CC=C(CCC=O)C1C2,178.275,2.9579000000000013,17.07,0.0,1.0,3.0,3.0,13.0,0.75,0.0,53.37600000000004,1.0,-3.4657606101,,,0.0,2.050835295627111,80.2138710469933
CC1(C)C2CCC1(C)C(N)(C(=O)O)C2,197.278,1.6147,63.32,2.0,2.0,1.0,2.0,14.0,0.9090909090909092,0.0,53.78320000000003,3.0,-1.5961,,,0.0,2.5043055956927045,84.67265641398967
CC1(C)C2CCC1(C)C(O)C2,154.253,2.1935,20.23,1.0,1.0,0.0,2.0,11.0,1.0,0.0,45.23580000000002,1.0,-2.3202,,,0.0,2.396254979141823,68.80630150253657
CC1(C)C2CCC1(C)[C@@H](O)C2,154.253,2.1935,20.23,1.0,1.0,0.0,2.0,11.0,1.0,0.0,45.23580000000002,1.0,-2.319,,,0.0,2.396254979141823,68.80630150253657
CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,232.301,1.2695999999999998,71.44,1.0,3.0,2.0,2.0,15.0,0.9,0.0,54.97760000000003,5.0,-0.3,,,0.0,2.4465142889215166,89.80222586042495
CC1(C)C2CCC3(C2)C1C(=O)CCC3(C)C,220.356,3.818000000000003,17.07,0.0,1.0,0.0,3.0,16.0,0.9333333333333332,0.0,65.06700000000005,1.0,-4.0976122125,,,0.0,2.1375574290078867,98.99246926883812
CC1(C)C2CCC3(C2)[C@H]1C(=O)CCC3(C)C,220.356,3.818000000000003,17.07,0.0,1.0,0.0,3.0,16.0,0.9333333333333332,0.0,65.06700000000005,1.0,,,0.0,0.0,2.1375574290078867,98.99246926883812
CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,821.934000000001,0.9109000000000048,269.86999999999995,7.0,14.0,7.0,7.0,58.0,0.8571428571428571,0.0,196.8095999999994,16.0,,,1.0,0.0,1.1738525001509732,337.42559594697235
CC1(C)CC(=O)CC(=O)C1,140.182,1.3347,34.14,0.0,2.0,0.0,1.0,10.0,0.75,0.0,37.646,2.0,-1.5276,,,0.0,2.68468675394851,60.611058875164105
CC1(C)CC(=O)CC(C)(C#N)C1,165.236,2.2954800000000004,40.86,0.0,2.0,0.0,1.0,12.0,0.8,0.0,46.35900000000002,2.0,-1.5404977204,,,0.0,2.8553613866654706,73.57200068538228
CC1(C)CC(=O)CC(C)(C)N1,155.241,1.4961,29.1,1.0,2.0,0.0,1.0,11.0,0.8888888888888888,0.0,45.53470000000002,2.0,,,0.0,0.0,2.741294911820927,68.36434107312499
CC1(C)CC(=O)CC(C)(C)N1[O],170.232,1.554,40.21,0.0,2.0,0.0,1.0,12.0,0.8888888888888888,0.0,44.92450000000002,3.0,0.1034125496,,0.0,0.0,2.9091513032864307,73.32258481139431
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1.[Cl-].[H+],395.9350000000002,-1.3294999999999957,69.64000000000001,0.0,6.0,6.0,3.0,27.0,0.6842105263157895,1.0,100.76600000000006,8.0,,1.0,,0.0,1.959998539801116e-06,168.57360532302323
CC1(C)CC(N(C=O)CCCCCCN(C=O)C2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,450.7120000000002,4.0820000000000025,64.68,2.0,4.0,11.0,2.0,32.0,0.9230769230769232,0.0,132.63940000000002,6.0,-1.5399557687999998,,,0.0,1.7433074821037915,196.7935774883967
CC1(C)CC(N)CC(C)(C)N1,156.27300000000002,1.2543000000000002,38.05,2.0,2.0,0.0,1.0,11.0,1.0,0.0,48.50310000000002,2.0,,,0.0,0.0,2.6627384947603896,69.54270967009394
CC1(C)CC(N)CC(C)(CN)C1,170.29999999999998,1.4888,52.04,2.0,2.0,1.0,1.0,12.0,1.0,0.0,52.76880000000003,2.0,,,0.0,0.0,2.6956765704316275,75.69768029789522
CC1(C)CC(N)CC(C)(CN)C1.Cc1ccc(S(=O)(=O)O)cc1,342.50500000000017,2.7305200000000003,106.41,3.0,4.0,2.0,2.0,23.0,0.6470588235294118,1.0,93.76240000000006,6.0,0.1572981869,,,1.0,2.3087120731231935e-07,139.7541837819257
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,222.28799999999995,2.2430000000000003,58.86,0.0,4.0,3.0,1.0,16.0,0.8333333333333334,0.0,60.63700000000004,4.0,-4.1708247593,,0.0,0.0,2.854455780958163,95.86147230447078
CC1(C)CC(NCCCCCCNC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,394.6920000000002,4.344400000000003,48.12,4.0,4.0,9.0,2.0,28.0,1.0,0.0,123.1048000000001,4.0,-2.350745656,,,0.0,1.5315033197239383,175.32070608632526
CC1(C)CC(O)CC(C)(C)N1,157.257,1.2878999999999998,32.26,2.0,2.0,0.0,1.0,11.0,1.0,0.0,46.53450000000002,2.0,-0.1966099864,,0.0,0.0,2.6627384947603896,68.99705272527723
CC1(C)CC(O)CC(C)(C)N1CCO,201.31,0.9926,43.7,2.0,3.0,2.0,1.0,14.0,1.0,0.0,57.19060000000005,3.0,-0.8598205529,,,0.0,2.8475214373902036,86.7311421928618
CC1(C)CC(O)CC(C)(C)N1[O],172.248,1.3458,43.37,1.0,2.0,0.0,1.0,12.0,1.0,0.0,45.92430000000002,3.0,0.5627035438,,0.0,0.0,2.8355218903020596,73.95529646354655
CC1(C)CC(O)CC(C)(CN)C1,171.28399999999996,1.5224,46.25,2.0,2.0,1.0,1.0,12.0,1.0,0.0,50.800200000000025,2.0,0.488999371,,,0.0,2.6956765704316275,75.1520233530785
CC1(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,480.7340000000002,5.812000000000006,76.66000000000001,2.0,6.0,11.0,2.0,34.0,0.9285714285714286,0.0,137.75140000000002,6.0,,,0.0,0.0,1.5093679059324128,208.2308848357969
CC1(C)CC/C(=C\c2ccc(Cl)cc2)C1=O,234.726,4.112500000000003,17.07,0.0,1.0,1.0,2.0,16.0,0.3571428571428571,1.0,67.45100000000004,2.0,-5.6715911936,,,1.0,2.2641797357477587,101.1202941758818
CC1(C)CC2(CC(C)(C)N1)OC1(CCCCCCCCCCC1)NC2=O,364.5740000000001,4.813200000000005,50.36,2.0,3.0,0.0,3.0,26.0,0.9545454545454546,0.0,106.00440000000008,4.0,-5.0846644385,,,0.0,1.7764980843311697,159.76033366633735
CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,317.82,3.566200000000003,50.94,1.0,3.0,3.0,3.0,22.0,0.4117647058823529,2.0,87.41580000000005,5.0,,,1.0,1.0,1.9665711375417327,135.00192358640206
CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21,351.4460000000001,4.986100000000004,66.4,2.0,2.0,3.0,3.0,26.0,0.3636363636363636,2.0,103.08250000000004,4.0,,,1.0,2.0,1.877582217942869,153.79922745188946
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,351.4460000000001,4.986100000000004,66.4,2.0,2.0,3.0,3.0,26.0,0.3636363636363636,2.0,103.08250000000004,4.0,,,1.0,2.0,1.8672884650521204,153.79922745188946
CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,319.836,3.3415000000000017,50.94,1.0,3.0,4.0,3.0,22.0,0.5294117647058824,2.0,86.63280000000005,5.0,-4.3288,,1.0,1.0,1.8384939611278148,135.69152661858632
CC1(C)CCC(NC(=O)[C@@H](N)CCC(=O)O)CC1,256.34599999999995,1.2634999999999998,92.42,3.0,3.0,5.0,1.0,18.0,0.8461538461538461,0.0,69.02490000000004,5.0,,,0.0,0.0,2.297742863413698,108.11975607996395
CC1(C)CCC2(CCC(C)(C)O2)O1,184.279,2.8607000000000014,18.46,0.0,2.0,0.0,2.0,13.0,1.0,0.0,51.52700000000004,2.0,-1.9644,,,0.0,2.098094568640847,80.60410032375094
CC1(C)CCC2OC23C(C)(C)C2CCC13C2,220.356,3.7703000000000033,12.53,0.0,1.0,0.0,4.0,16.0,1.0,0.0,64.17400000000005,1.0,-4.6529288002,,,0.0,1.934409286311033,98.93866124477202
CC1(C)CCCC2(C)C1CCC1(C)OCCC12,236.399,4.408000000000004,9.23,0.0,1.0,0.0,3.0,17.0,1.0,0.0,70.92700000000006,1.0,-5.0994877858,,,0.0,1.9773447987737445,106.30943451269786
CC1(C)CCC[C@]2(C)[C@H]3CC(=O)O[C@]3(C)CC[C@@H]12,250.38199999999995,3.934600000000003,26.3,0.0,2.0,0.0,3.0,18.0,0.9375,0.0,71.06700000000005,2.0,,,0.0,0.0,2.000135396293129,110.47095661274166
CC1(C)CCC[C@]2(C)[C@H]3CCO[C@]3(C)CC[C@@H]12,236.399,4.408000000000004,9.23,0.0,1.0,0.0,3.0,17.0,1.0,0.0,70.92700000000006,1.0,-5.0994877858,,1.0,0.0,1.977344798773745,106.30943451269786
CC1(C)CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,383.3630000000002,4.648900000000004,23.55,0.0,2.0,4.0,3.0,25.0,0.65,1.0,104.35600000000004,5.0,,1.0,,1.0,1.6949332112577529,160.81665230820488
CC1(C)CN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1,307.82499999999993,2.9238000000000017,26.79,0.0,2.0,4.0,3.0,21.0,0.5625,1.0,85.98800000000004,5.0,,1.0,,1.0,1.5436773800977628,130.81345129394018
CC1(C)CN=C(NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,494.48300000000006,6.381800000000005,48.78,2.0,4.0,5.0,3.0,35.0,0.28,2.0,125.61240000000004,10.0,-7.916,,,2.0,1.8012132793214688,198.70142537154788
CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,494.4830000000001,6.3818000000000055,48.78,2.0,2.0,5.0,3.0,35.0,0.28,2.0,125.61240000000002,10.0,,,1.0,2.0,1.8232014257795182,198.70142537154788
CC1(C)CNCC(C)(C)C1OC(=O)CCCCCCCCC(=O)OC1C(C)(C)CNCC1(C)C,480.7340000000003,5.242000000000004,76.66,2.0,6.0,11.0,2.0,34.0,0.9285714285714286,0.0,137.5594,6.0,-4.4077469895,,,0.0,1.5706657102257011,208.2308848357969
CC1(C)CO1,72.107,0.7952,12.53,0.0,1.0,0.0,1.0,5.0,1.0,0.0,20.030999999999995,1.0,-0.0945494336,,,0.0,2.3821985753493924,31.941791446997023
CC1(C)COC(=O)C1O,130.143,-0.0696999999999999,46.53,1.0,3.0,0.0,1.0,9.0,0.8333333333333334,0.0,30.746799999999983,3.0,0.6515307225,,,0.0,2.7330923026721177,53.62743152803001
CC1(C)COC(=O)C2CC=CCC2C(=O)OC1,238.283,1.695,52.60000000000001,0.0,4.0,0.0,2.0,17.0,0.6923076923076923,0.0,61.05300000000003,4.0,-3.0041810563,,,0.0,2.205513642154446,100.96742572044741
CC1(C)CON(Cc2ccccc2Cl)C1=O,239.702,2.640000000000001,29.54,0.0,2.0,2.0,2.0,16.0,0.4166666666666667,1.0,61.73500000000004,4.0,-2.3383,,1.0,1.0,2.1293835575375892,99.90743037846106
CC1(C)COP(=S)(OP2(=S)OCC(C)(C)CO2)OC1,346.3470000000001,3.5980000000000025,46.150000000000006,0.0,7.0,2.0,2.0,19.0,1.0,0.0,81.02500000000005,9.0,-5.393383394500001,,,0.0,1.9803728758792238,124.3396501043009
CC1(C)COP(Oc2ccccc2)OC1,226.212,3.365300000000002,27.69,0.0,3.0,2.0,2.0,15.0,0.4545454545454545,1.0,59.67500000000004,4.0,,,0.0,1.0,1.8759455280206283,91.35061438172639
CC1(C)CO[C@@H](CC(=O)O)CN1,173.212,0.2280999999999999,58.56,2.0,3.0,2.0,1.0,12.0,0.875,0.0,44.07450000000001,4.0,,,0.0,0.0,2.31171107941576,71.90717794043127
CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-],357.45200000000006,0.0979000000000019,132.55,3.0,6.0,11.0,1.0,24.0,0.6875,0.0,89.90790000000004,8.0,,,0.0,0.0,2.253837295328185,145.6038452685745
CC1(C)Cc2cccc(N)c2O1,163.21999999999994,1.9823,35.25,1.0,2.0,0.0,2.0,12.0,0.4,1.0,49.26540000000003,2.0,,,0.0,1.0,2.4833601063457547,72.33877635007377
CC1(C)Cc2cccc(O)c2O1,164.20399999999998,2.1057,29.46,1.0,2.0,0.0,2.0,12.0,0.4,1.0,46.51780000000003,2.0,,,0.0,1.0,2.4833601063457547,71.79311940525706
CC1(C)Cc2cccc([N+](=O)[O-])c2O1,193.202,2.3083,52.37,0.0,3.0,1.0,2.0,14.0,0.4,1.0,51.50740000000002,4.0,-3.2068,,,1.0,2.516201296090062,81.65186137556084
CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,251.72100000000003,1.5255000000000003,79.99999999999999,2.0,5.0,1.0,2.0,17.0,0.2727272727272727,1.0,71.25480000000002,6.0,,,0.0,1.0,2.4479180293548226,104.78380880078151
CC1(C)N=C(c2ccccc2)NC1=O,188.23,1.3416,41.46,1.0,2.0,1.0,2.0,14.0,0.2727272727272727,1.0,55.200700000000026,3.0,-0.85,,,1.0,2.3616415417199583,82.85698930746271
CC1(C)NC(=O)C(/C=C/c2ccccc2)O1,217.268,1.9509,38.33,1.0,2.0,2.0,2.0,16.0,0.3076923076923077,1.0,62.57070000000003,3.0,,1.0,,1.0,2.062203123863835,95.11549324771845
CC1(C)NC(=O)N(Cc2ccccc2)C1=O,218.25600000000003,1.517,49.41,1.0,2.0,2.0,2.0,16.0,0.3333333333333333,1.0,59.60270000000003,4.0,-1.8,,,1.0,2.1775725291699066,94.24796470624635
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,317.223,2.4484000000000004,92.55,1.0,4.0,2.0,2.0,22.0,0.3333333333333333,1.0,68.1951,10.0,,,1.0,1.0,2.5729027020200763,121.39754663752483
CC1(C)NC(=O)NC1=O,128.131,-0.3956000000000001,58.2,2.0,2.0,0.0,1.0,9.0,0.6,0.0,30.753399999999992,4.0,0.0384738201,,0.0,0.0,2.8136816744111894,52.615956899190365
CC1(C)Nc2cccc3cccc(c23)N1,198.269,3.4133000000000013,24.06,2.0,2.0,0.0,3.0,15.0,0.2307692307692307,2.0,65.27240000000003,2.0,-2.9298988951,,,2.0,2.362182776100162,89.30178720810885
CC1(C)OC(=O)C[C@@H]1C(=O)[O-],157.14499999999998,-0.922,66.43,0.0,4.0,1.0,1.0,11.0,0.7142857142857143,0.0,33.28499999999999,4.0,-1.2449,,,0.0,2.817106564307271,64.15389574247037
CC1(C)OC(=O)NC1=O,129.11499999999998,0.0314,55.4,1.0,3.0,0.0,1.0,9.0,0.6,0.0,28.7027,4.0,,1.0,1.0,0.0,2.8136816744111894,52.1796399450892
CC1(C)OC(=O)Nc2ccc(Br)cc21,256.09899999999993,3.246300000000001,38.33,1.0,2.0,0.0,2.0,14.0,0.3,1.0,57.27170000000002,4.0,,1.0,0.0,1.0,2.5800208451706585,90.57781754235421
CC1(C)OC(=O)c2cc(C#N)ccc21,187.198,1.96378,50.09,0.0,3.0,0.0,2.0,14.0,0.2727272727272727,1.0,49.59850000000003,3.0,-2.91,,,1.0,2.6486528020547597,81.91792954897014
CC1(C)OC(=O)c2cc([N+](=O)[O-])ccc21,207.185,2.0003,69.44,0.0,4.0,1.0,2.0,15.0,0.3,1.0,51.537900000000015,5.0,-3.0516,,,1.0,2.6033038541611435,85.81338347560462
CC1(C)OC(=O)c2cc3ccccc3cc21,212.248,3.245300000000002,26.3,0.0,2.0,0.0,3.0,16.0,0.2142857142857142,2.0,62.389500000000034,2.0,-2.9844,,,2.0,2.3810581534161024,93.84207228484003
CC1(C)OC(=O)c2ccccc21,162.188,2.0921000000000003,26.3,0.0,2.0,0.0,2.0,12.0,0.3,1.0,44.883500000000026,2.0,-1.8684,,,1.0,2.6557328621566954,71.1604077531048
CC1(C)OC(c2ccco2)CN1C(=O)C(Cl)Cl,278.135,2.7193000000000014,42.68,0.0,3.0,2.0,2.0,17.0,0.5454545454545454,1.0,63.82000000000004,6.0,-3.1498,,,0.0,2.1759549794168973,109.41592948433818
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,434.50400000000025,2.4188000000000005,93.06000000000002,2.0,6.0,2.0,5.0,31.0,0.75,0.0,108.59860000000003,7.0,-4.31,,,0.0,1.6368996691130526,181.0286953933564
CC1(C)OCC(COC(=O)c2ccccc2C(=O)O)O1,280.276,1.6931,82.06,1.0,5.0,4.0,2.0,20.0,0.4285714285714285,1.0,68.58780000000003,6.0,-1.23,,,1.0,1.9770847845838513,115.80302252194483
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,509.6000000000004,0.6850000000000034,127.82,3.0,9.0,13.0,3.0,36.0,0.68,1.0,130.78820000000002,11.0,,,0.0,1.0,1.21298974519553,211.89820312321146
CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1,274.269,0.4690999999999998,83.45000000000002,1.0,6.0,1.0,3.0,19.0,0.9166666666666666,0.0,60.18080000000004,7.0,,,0.0,0.0,1.9447208845010762,110.25960282537869
CC1(C)OC[C@@H]2O[C@@]3(C(=O)[O-])OC(C)(C)O[C@H]3[C@@H]2O1,273.261,-0.8655999999999984,86.28000000000002,0.0,7.0,1.0,3.0,19.0,0.9166666666666666,0.0,57.55200000000004,7.0,,,0.0,0.0,1.9447208845010762,110.25960282537869
CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)C(Cl)CC3(C)[C@]2(C(=O)CO)O1,487.3950000000003,3.8826000000000014,72.83000000000001,1.0,5.0,2.0,5.0,32.0,0.75,0.0,117.25680000000004,8.0,,1.0,,0.0,1.6603057972661495,196.84099409492376
